PaperID,CageID,Cabinet,Block,Population,Country,Lat,Long,Photoperiod,Generation,NumPupae,BFDate,OvipositionDate,InitialEggs,Subsampled,H1IndDate,H1CtDate,H1Count,H2IndDate,H2CtDate,H2Count,EmbryoCtDate,EmbryoCount,TotalHatch,TotalLarvaeEmbryos,Notes1,Notes2,,,,,,,,,,,,,,,,
303-3,303,1,B,MAN,US,38.63,-77.4,16,F3,96,7/24/19,8/2/19,159,n,8/20/19,8/22/19,120,8/31/19,9/1/19,2,9/2/19,0,122,122,NA,NA,,,,,,,,,,,,,,,,
304-3,304,1,B,NEW,US,40.73,-74.1,16,F3,99,7/24/19,8/2/19,180,n,8/20/19,8/22/19,140,8/31/19,9/1/19,2,9/2/19,1,142,143,NA,NA,,,,,,,,,,,,,,,,
305-3,305,1,B,NIG,JP,37.91,139,16,F3,77,7/24/19,8/2/19,122,n,8/20/19,8/22/19,69,8/31/19,9/1/19,7,9/2/19,7,76,83,NA,NA,,,,,,,,,,,,,,,,
306-3,306,1,B,OKI,JP,26.2,127.8,16,F4,101,7/24/19,8/2/19,38,n,8/20/19,8/22/19,22,8/31/19,9/1/19,0,9/2/19,0,22,22,NA,NA,,,,,,,,,,,,,,,,
307-3,307,1,B,TAK,JP,35.35,136,16,F3,103,7/24/19,8/2/19,79,n,8/20/19,8/22/19,54,8/31/19,9/1/19,0,9/2/19,2,54,56,NA,NA,,,,,,,,,,,,,,,,
308-3,308,1,B,YAM,JP,34.18,131.5,16,F4,74,7/24/19,8/2/19,0,n,8/20/19,8/22/19,0,8/31/19,9/1/19,0,9/2/19,0,0,0,NA,NA,,,,,,,,,,,,,,,,
309-3,309,1,B,YAT,JP,32.65,130.6,16,F3,102,7/24/19,8/2/19,142,n,8/20/19,8/22/19,97,8/31/19,9/1/19,8,9/2/19,0,105,105,NA,NA,,,,,,,,,,,,,,,,
310-3,310,1,B,ZIO,US,33.75,-80,16,F3,94,7/24/19,8/2/19,29,n,8/20/19,8/22/19,24,8/31/19,9/1/19,0,9/2/19,0,24,24,NA,NA,,,,,,,,,,,,,,,,
311-3,311,2,B,FAY,US,35.03,-78.1,13,F3,97,7/23/19,8/2/19,46,n,8/19/19,8/21/19,4,8/31/19,9/1/19,1,9/2/19,36,5,41,NA,NA,,,,,,,,,,,,,,,,
312-3,312,2,B,FEM,US,27.58,-80.4,13,F3,70,7/23/19,8/2/19,0,n,8/19/19,8/21/19,0,8/31/19,9/1/19,0,9/2/19,0,0,0,NA,NA,,,,,,,,,,,,,,,,
313-3,313,2,B,JAC,US,30.33,-81.8,13,F3,92,7/23/19,8/2/19,0,n,8/19/19,8/21/19,0,8/31/19,9/1/19,0,9/2/19,0,0,0,NA,NA,,,,,,,,,,,,,,,,
314-3,314,2,B,MAN,US,38.63,-77.4,13,F3,95,7/23/19,8/2/19,31,n,8/19/19,8/21/19,2,8/31/19,9/1/19,0,9/2/19,25,2,27,NA,NA,,,,,,,,,,,,,,,,
315-3,315,2,B,NEW,US,40.73,-74.1,13,F3,100,7/23/19,8/2/19,110,n,8/19/19,8/21/19,10,8/31/19,9/1/19,0,9/2/19,59,10,69,NA,NA,,,,,,,,,,,,,,,,
316-3,316,2,B,NIG,JP,37.91,139,13,F3,77,7/23/19,8/2/19,31,n,8/19/19,8/21/19,0,8/31/19,9/1/19,0,9/2/19,31,0,31,NA,NA,,,,,,,,,,,,,,,,
317-3,317,2,B,OKI,JP,26.2,127.8,13,F4,101,7/23/19,8/2/19,60,n,8/19/19,8/21/19,36,8/31/19,9/1/19,1,9/2/19,1,37,38,NA,NA,,,,,,,,,,,,,,,,
318-3,318,2,B,TAK,JP,35.35,136,13,F3,105,7/23/19,8/2/19,62,n,8/19/19,8/21/19,3,8/31/19,9/1/19,0,9/2/19,54,3,57,NA,NA,,,,,,,,,,,,,,,,
319-3,319,2,B,YAM,JP,34.18,131.5,13,F4,75,7/23/19,8/2/19,117,n,8/19/19,8/21/19,10,8/31/19,9/1/19,0,9/2/19,95,10,105,NA,NA,,,,,,,,,,,,,,,,
320-3,320,2,B,YAT,JP,32.65,130.6,13,F3,103,7/23/19,8/2/19,56,n,8/19/19,8/21/19,17,8/31/19,9/1/19,0,9/2/19,28,17,45,NA,NA,,,,,,,,,,,,,,,,
321-3,321,2,B,ZIO,US,33.75,-80,13,F3,94,7/23/19,8/2/19,45,n,8/19/19,8/21/19,5,8/31/19,9/1/19,0,9/2/19,24,5,29,NA,NA,,,,,,,,,,,,,,,,
322-3,322,3,B,FAY,US,35.03,-78.1,12.75,F3,97,7/23/19,8/2/19,25,n,8/20/19,8/22/19,0,8/31/19,9/1/19,5,9/2/19,14,5,19,NA,NA,,,,,,,,,,,,,,,,
323-3,323,3,B,FEM,US,27.58,-80.4,12.75,F3,68,7/23/19,8/2/19,0,n,8/20/19,8/22/19,0,8/31/19,9/1/19,0,9/2/19,0,0,0,NA,NA,,,,,,,,,,,,,,,,
324-3,324,3,B,JAC,US,30.33,-81.8,12.75,F3,90,7/23/19,8/2/19,0,n,8/20/19,8/22/19,0,8/31/19,9/1/19,0,9/2/19,0,0,0,NA,NA,,,,,,,,,,,,,,,,
325-3,325,3,B,MAN,US,38.63,-77.4,12.75,F3,95,7/23/19,8/2/19,134,n,8/20/19,8/22/19,2,8/31/19,9/1/19,0,9/2/19,127,2,129,NA,NA,,,,,,,,,,,,,,,,
326-3,326,3,B,NEW,US,40.73,-74.1,12.75,F3,99,7/23/19,8/2/19,0,n,8/20/19,8/22/19,0,8/31/19,9/1/19,0,9/2/19,0,0,0,NA,NA,,,,,,,,,,,,,,,,
327-3,327,3,B,NIG,JP,37.91,139,12.75,F3,77,7/23/19,8/2/19,61,n,8/20/19,8/22/19,0,8/31/19,9/1/19,0,9/2/19,58,0,58,NA,NA,,,,,,,,,,,,,,,,
328-3,328,3,B,OKI,JP,26.2,127.8,12.75,F4,100,7/23/19,8/2/19,55,n,8/20/19,8/22/19,37,8/31/19,9/1/19,1,9/2/19,9,38,47,NA,NA,,,,,,,,,,,,,,,,
329-3,329,3,B,TAK,JP,35.35,136,12.75,F3,104,7/23/19,8/2/19,297,n,8/20/19,8/22/19,0,8/31/19,9/1/19,0,9/2/19,274,0,274,NA,NA,,,,,,,,,,,,,,,,
330-3,330,3,B,YAM,JP,34.18,131.5,12.75,F4,73,7/23/19,8/2/19,315,n,8/20/19,8/22/19,13,8/31/19,9/1/19,3,9/2/19,250,16,266,NA,NA,,,,,,,,,,,,,,,,
331-3,331,3,B,YAT,JP,32.65,130.6,12.75,F3,102,7/23/19,8/2/19,181,n,8/20/19,8/22/19,53,8/31/19,9/1/19,0,9/2/19,115,53,168,NA,NA,,,,,,,,,,,,,,,,
332-3,332,3,B,ZIO,US,33.75,-80,12.75,F3,95,7/23/19,8/2/19,76,n,8/20/19,8/22/19,21,8/31/19,9/1/19,0,9/2/19,43,21,64,NA,NA,,,,,,,,,,,,,,,,
333-3,333,4,B,FAY,US,35.03,-78.1,14.5,F3,95,7/22/19,8/2/19,18,n,8/19/19,8/21/19,15,8/31/19,9/1/19,0,9/2/19,0,15,15,NA,NA,,,,,,,,,,,,,,,,
334-3,334,4,B,FEM,US,27.58,-80.4,14.5,F3,69,7/22/19,8/2/19,35,n,8/19/19,8/21/19,28,8/31/19,9/1/19,1,9/2/19,0,29,29,NA,NA,,,,,,,,,,,,,,,,
335-3,335,4,B,JAC,US,30.33,-81.8,14.5,F3,92,7/22/19,8/2/19,0,n,8/19/19,8/21/19,0,8/31/19,9/1/19,0,9/2/19,0,0,0,NA,NA,,,,,,,,,,,,,,,,
336-3,336,4,B,MAN,US,38.63,-77.4,14.5,F3,95,7/22/19,8/2/19,0,n,8/19/19,8/21/19,0,8/31/19,9/1/19,0,9/2/19,0,0,0,NA,NA,,,,,,,,,,,,,,,,
337-3,337,4,B,NEW,US,40.73,-74.1,14.5,F3,100,7/22/19,8/2/19,0,n,8/19/19,8/21/19,0,8/31/19,9/1/19,0,9/2/19,0,0,0,NA,NA,,,,,,,,,,,,,,,,
338-3,338,4,B,NIG,JP,37.91,139,14.5,F3,78,7/22/19,8/2/19,24,n,8/19/19,8/21/19,18,8/31/19,9/1/19,0,9/2/19,0,18,18,NA,NA,,,,,,,,,,,,,,,,
339-3,339,4,B,OKI,JP,26.2,127.8,14.5,F4,102,7/22/19,8/2/19,0,n,8/19/19,8/21/19,0,8/31/19,9/1/19,0,9/2/19,0,0,0,NA,NA,,,,,,,,,,,,,,,,
340-3,340,4,B,TAK,JP,35.35,136,14.5,F3,105,7/22/19,8/2/19,40,n,8/19/19,8/21/19,34,8/31/19,9/1/19,0,9/2/19,2,34,36,NA,NA,,,,,,,,,,,,,,,,
341-3,341,4,B,YAM,JP,34.18,131.5,14.5,F4,73,7/22/19,8/2/19,75,n,8/19/19,8/21/19,56,8/31/19,9/1/19,0,9/2/19,2,56,58,NA,NA,,,,,,,,,,,,,,,,
342-3,342,4,B,YAT,JP,32.65,130.6,14.5,F3,101,7/22/19,8/2/19,31,n,8/19/19,8/21/19,26,8/31/19,9/1/19,0,9/2/19,0,26,26,NA,NA,,,,,,,,,,,,,,,,
343-3,343,4,B,ZIO,US,33.75,-80,14.5,F3,96,7/22/19,8/2/19,25,n,8/19/19,8/21/19,14,8/31/19,9/1/19,0,9/2/19,1,14,15,NA,NA,,,,,,,,,,,,,,,,
344-3,344,5,B,FAY,US,35.03,-78.1,13.25,F3,95,7/24/19,8/2/19,84,n,8/20/19,8/22/19,42,8/31/19,9/1/19,0,9/2/19,26,42,68,NA,NA,,,,,,,,,,,,,,,,
345-3,345,5,B,FEM,US,27.58,-80.4,13.25,F3,69,7/24/19,8/2/19,35,n,8/20/19,8/22/19,30,8/31/19,9/1/19,0,9/2/19,0,30,30,NA,NA,,,,,,,,,,,,,,,,
346-3,346,5,B,JAC,US,30.33,-81.8,13.25,F3,92,7/24/19,8/2/19,67,n,8/20/19,8/22/19,50,8/31/19,9/1/19,6,9/2/19,6,56,62,NA,NA,,,,,,,,,,,,,,,,
347-3,347,5,B,MAN,US,38.63,-77.4,13.25,F3,95,7/24/19,8/2/19,107,n,8/20/19,8/22/19,2,8/31/19,9/1/19,0,9/2/19,86,2,88,NA,NA,,,,,,,,,,,,,,,,
348-3,348,5,B,NEW,US,40.73,-74.1,13.25,F3,98,7/24/19,8/2/19,117,n,8/20/19,8/22/19,4,8/31/19,9/1/19,5,9/2/19,93,9,102,NA,NA,,,,,,,,,,,,,,,,
349-3,349,5,B,NIG,JP,37.91,139,13.25,F3,76,7/24/19,8/2/19,156,n,8/20/19,8/22/19,3,8/31/19,9/1/19,2,9/2/19,128,5,133,NA,NA,,,,,,,,,,,,,,,,
350-3,350,5,B,OKI,JP,26.2,127.8,13.25,F4,101,7/24/19,8/2/19,0,n,8/20/19,8/22/19,0,8/31/19,9/1/19,0,9/2/19,0,0,0,NA,NA,,,,,,,,,,,,,,,,
351-3,351,5,B,TAK,JP,35.35,136,13.25,F3,104,7/24/19,8/2/19,154,n,8/20/19,8/22/19,18,8/31/19,9/1/19,0,9/2/19,120,18,138,NA,NA,,,,,,,,,,,,,,,,
352-3,352,5,B,YAM,JP,34.18,131.5,13.25,F4,74,7/24/19,8/2/19,247,n,8/20/19,8/22/19,20,8/31/19,9/1/19,8,9/2/19,197,28,225,NA,NA,,,,,,,,,,,,,,,,
353-3,353,5,B,YAT,JP,32.65,130.6,13.25,F3,103,7/24/19,8/2/19,216,n,8/20/19,8/22/19,128,8/31/19,9/1/19,2,9/2/19,47,130,177,NA,NA,,,,,,,,,,,,,,,,
354-3,354,5,B,ZIO,US,33.75,-80,13.25,F3,95,7/24/19,8/2/19,88,n,8/20/19,8/22/19,27,8/31/19,9/1/19,0,9/2/19,19,27,46,NA,NA,,,,,,,,,,,,,,,,
355-3,355,6,B,FAY,US,35.03,-78.1,12.5,F3,95,7/23/19,8/2/19,57,n,8/19/19,8/21/19,2,8/31/19,9/1/19,0,9/2/19,46,2,48,NA,NA,,,,,,,,,,,,,,,,
356-3,356,6,B,FEM,US,27.58,-80.4,12.5,F3,69,7/23/19,8/2/19,87,n,8/19/19,8/21/19,73,8/31/19,9/1/19,0,9/2/19,0,73,73,NA,NA,,,,,,,,,,,,,,,,
357-3,357,6,B,JAC,US,30.33,-81.8,12.5,F3,92,7/23/19,8/2/19,0,n,8/19/19,8/21/19,0,8/31/19,9/1/19,0,9/2/19,0,0,0,NA,NA,,,,,,,,,,,,,,,,
358-3,358,6,B,MAN,US,38.63,-77.4,12.5,F3,97,7/23/19,8/2/19,0,n,8/19/19,8/21/19,0,8/31/19,9/1/19,0,9/2/19,0,0,0,NA,NA,,,,,,,,,,,,,,,,
359-3,359,6,B,NEW,US,40.73,-74.1,12.5,F3,98,7/23/19,8/2/19,35,n,8/19/19,8/21/19,7,8/31/19,9/1/19,0,9/2/19,24,7,31,NA,NA,,,,,,,,,,,,,,,,
360-3,360,6,B,NIG,JP,37.91,139,12.5,F3,78,7/23/19,8/2/19,63,n,8/19/19,8/21/19,0,8/31/19,9/1/19,0,9/2/19,54,0,54,NA,NA,,,,,,,,,,,,,,,,
361-3,361,6,B,OKI,JP,26.2,127.8,12.5,F4,102,7/23/19,8/2/19,25,n,8/19/19,8/21/19,22,8/31/19,9/1/19,1,9/2/19,0,23,23,NA,NA,,,,,,,,,,,,,,,,
362-3,362,6,B,TAK,JP,35.35,136,12.5,F3,105,7/23/19,8/2/19,197,n,8/19/19,8/21/19,4,8/31/19,9/1/19,0,9/2/19,141,4,145,NA,NA,,,,,,,,,,,,,,,,
363-3,363,6,B,YAM,JP,34.18,131.5,12.5,F4,74,7/23/19,8/2/19,333,n,8/19/19,8/21/19,6,8/31/19,9/1/19,2,9/2/19,295,8,303,NA,NA,,,,,,,,,,,,,,,,
364-3,364,6,B,YAT,JP,32.65,130.6,12.5,F3,102,7/23/19,8/2/19,208,n,8/19/19,8/21/19,5,8/31/19,9/1/19,1,9/2/19,171,6,177,NA,NA,,,,,,,,,,,,,,,,
365-3,365,6,B,ZIO,US,33.75,-80,12.5,F3,96,7/23/19,8/2/19,35,n,8/19/19,8/21/19,1,8/31/19,9/1/19,0,9/2/19,26,1,27,NA,NA,,,,,,,,,,,,,,,,
366-3,366,7,B,FAY,US,35.03,-78.1,14.25,F3,96,7/22/19,8/2/19,0,n,8/20/19,8/22/19,0,8/31/19,9/1/19,0,9/2/19,0,0,0,NA,NA,,,,,,,,,,,,,,,,
367-3,367,7,B,FEM,US,27.58,-80.4,14.25,F3,69,7/22/19,8/2/19,0,n,8/20/19,8/22/19,0,8/31/19,9/1/19,0,9/2/19,0,0,0,NA,NA,,,,,,,,,,,,,,,,
368-3,368,7,B,JAC,US,30.33,-81.8,14.25,F3,93,7/22/19,8/2/19,25,n,8/20/19,8/22/19,20,8/31/19,9/1/19,0,9/2/19,0,20,20,NA,NA,,,,,,,,,,,,,,,,
369-3,369,7,B,MAN,US,38.63,-77.4,14.25,F3,97,7/22/19,8/2/19,44,n,8/20/19,8/22/19,27,8/31/19,9/1/19,0,9/2/19,0,27,27,NA,NA,,,,,,,,,,,,,,,,
370-3,370,7,B,NEW,US,40.73,-74.1,14.25,F3,99,7/22/19,8/2/19,0,n,8/20/19,8/22/19,0,8/31/19,9/1/19,0,9/2/19,0,0,0,NA,NA,,,,,,,,,,,,,,,,
371-3,371,7,B,NIG,JP,37.91,139,14.25,F3,78,7/22/19,8/2/19,0,n,8/20/19,8/22/19,0,8/31/19,9/1/19,0,9/2/19,0,0,0,NA,NA,,,,,,,,,,,,,,,,
372-3,372,7,B,OKI,JP,26.2,127.8,14.25,F4,102,7/22/19,8/2/19,0,n,8/20/19,8/22/19,0,8/31/19,9/1/19,0,9/2/19,0,0,0,NA,NA,,,,,,,,,,,,,,,,
373-3,373,7,B,TAK,JP,35.35,136,14.25,F3,106,7/22/19,8/2/19,0,n,8/20/19,8/22/19,0,8/31/19,9/1/19,0,9/2/19,0,0,0,NA,NA,,,,,,,,,,,,,,,,
374-3,374,7,B,YAM,JP,34.18,131.5,14.25,F4,73,7/22/19,8/2/19,99,n,8/20/19,8/22/19,45,8/31/19,9/1/19,0,9/2/19,0,45,45,NA,NA,,,,,,,,,,,,,,,,
375-3,375,7,B,YAT,JP,32.65,130.6,14.25,F3,101,7/22/19,8/2/19,38,n,8/20/19,8/22/19,27,8/31/19,9/1/19,0,9/2/19,0,27,27,NA,NA,,,,,,,,,,,,,,,,
376-3,376,7,B,ZIO,US,33.75,-80,14.25,F3,95,7/22/19,8/2/19,58,n,8/20/19,8/22/19,41,8/31/19,9/1/19,1,9/2/19,0,42,42,NA,NA,,,,,,,,,,,,,,,,
377-3,377,8,B,FAY,US,35.03,-78.1,13.5,F3,98,7/24/19,8/2/19,0,n,8/19/19,8/21/19,0,8/31/19,9/1/19,0,9/2/19,0,0,0,NA,NA,,,,,,,,,,,,,,,,
378-3,378,8,B,FEM,US,27.58,-80.4,13.5,F3,69,7/24/19,8/2/19,32,n,8/19/19,8/21/19,16,8/31/19,9/1/19,4,9/2/19,2,20,22,NA,NA,,,,,,,,,,,,,,,,
379-3,379,8,B,JAC,US,30.33,-81.8,13.5,F3,92,7/24/19,8/2/19,88,n,8/19/19,8/21/19,69,8/31/19,9/1/19,0,9/2/19,1,69,70,NA,NA,,,,,,,,,,,,,,,,
380-3,380,8,B,MAN,US,38.63,-77.4,13.5,F3,95,7/24/19,8/2/19,59,n,8/19/19,8/21/19,23,8/31/19,9/1/19,0,9/2/19,31,23,54,NA,NA,,,,,,,,,,,,,,,,
381-3,381,8,B,NEW,US,40.73,-74.1,13.5,F3,98,7/24/19,8/2/19,150,n,8/19/19,8/21/19,53,8/31/19,9/1/19,7,9/2/19,61,60,121,NA,NA,,,,,,,,,,,,,,,,
382-3,382,8,B,NIG,JP,37.91,139,13.5,F3,78,7/24/19,8/2/19,95,n,8/19/19,8/21/19,12,8/31/19,9/1/19,0,9/2/19,70,12,82,NA,NA,,,,,,,,,,,,,,,,
383-3,383,8,B,OKI,JP,26.2,127.8,13.5,F4,101,7/24/19,8/2/19,0,n,8/19/19,8/21/19,0,8/31/19,9/1/19,0,9/2/19,0,0,0,NA,NA,,,,,,,,,,,,,,,,
384-3,384,8,B,TAK,JP,35.35,136,13.5,F3,105,7/24/19,8/2/19,85,n,8/19/19,8/21/19,8,8/31/19,9/1/19,4,9/2/19,54,12,66,NA,NA,,,,,,,,,,,,,,,,
385-3,385,8,B,YAM,JP,34.18,131.5,13.5,F4,73,7/24/19,8/2/19,160,n,8/19/19,8/21/19,61,8/31/19,9/1/19,2,9/2/19,62,63,125,NA,NA,,,,,,,,,,,,,,,,
386-3,386,8,B,YAT,JP,32.65,130.6,13.5,F3,103,7/24/19,8/2/19,154,n,8/19/19,8/21/19,130,8/31/19,9/1/19,4,9/2/19,3,134,137,NA,NA,,,,,,,,,,,,,,,,
387-3,387,8,B,ZIO,US,33.75,-80,13.5,F3,95,7/24/19,8/2/19,93,n,8/19/19,8/21/19,70,8/31/19,9/1/19,1,9/2/19,6,71,77,NA,NA,,,,,,,,,,,,,,,,
388-3,388,9,B,FAY,US,35.03,-78.1,12,F3,97,7/22/19,8/2/19,0,n,8/20/19,8/22/19,0,8/31/19,9/1/19,0,9/2/19,0,0,0,NA,NA,,,,,,,,,,,,,,,,
389-3,389,9,B,FEM,US,27.58,-80.4,12,F3,68,7/22/19,8/2/19,14,n,8/20/19,8/22/19,10,8/31/19,9/1/19,0,9/2/19,0,10,10,NA,NA,,,,,,,,,,,,,,,,
390-3,390,9,B,JAC,US,30.33,-81.8,12,F3,91,7/22/19,8/2/19,31,n,8/20/19,8/22/19,9,8/31/19,9/1/19,1,9/2/19,20,10,30,NA,NA,,,,,,,,,,,,,,,,
391-3,391,9,B,MAN,US,38.63,-77.4,12,F3,96,7/22/19,8/2/19,0,n,8/20/19,8/22/19,0,8/31/19,9/1/19,0,9/2/19,0,0,0,NA,NA,,,,,,,,,,,,,,,,
392-3,392,9,B,NEW,US,40.73,-74.1,12,F3,99,7/22/19,8/2/19,0,n,8/20/19,8/22/19,0,8/31/19,9/1/19,0,9/2/19,0,0,0,NA,NA,,,,,,,,,,,,,,,,
393-3,393,9,B,NIG,JP,37.91,139,12,F3,78,7/22/19,8/2/19,0,n,8/20/19,8/22/19,0,8/31/19,9/1/19,0,9/2/19,0,0,0,NA,NA,,,,,,,,,,,,,,,,
394-3,394,9,B,OKI,JP,26.2,127.8,12,F4,102,7/22/19,8/2/19,0,n,8/20/19,8/22/19,0,8/31/19,9/1/19,0,9/2/19,0,0,0,NA,NA,,,,,,,,,,,,,,,,
395-3,395,9,B,TAK,JP,35.35,136,12,F3,105,7/22/19,8/2/19,93,n,8/20/19,8/22/19,3,8/31/19,9/1/19,0,9/2/19,76,3,79,NA,NA,,,,,,,,,,,,,,,,
396-3,396,9,B,YAM,JP,34.18,131.5,12,F4,74,7/22/19,8/2/19,0,n,8/20/19,8/22/19,0,8/31/19,9/1/19,0,9/2/19,0,0,0,NA,NA,,,,,,,,,,,,,,,,
397-3,397,9,B,YAT,JP,32.65,130.6,12,F3,103,7/22/19,8/2/19,80,n,8/20/19,8/22/19,4,8/31/19,9/1/19,0,9/2/19,70,4,74,NA,NA,,,,,,,,,,,,,,,,
398-3,398,9,B,ZIO,US,33.75,-80,12,F3,95,7/22/19,8/2/19,0,n,8/20/19,8/22/19,0,8/31/19,9/1/19,0,9/2/19,0,0,0,NA,NA,,,,,,,,,,,,,,,,
399-3,399,10,B,FAY,US,35.03,-78.1,14,F3,96,7/23/19,8/2/19,0,n,8/19/19,8/21/19,0,8/31/19,9/1/19,0,9/2/19,0,0,0,NA,NA,,,,,,,,,,,,,,,,
400-3,400,10,B,FEM,US,27.58,-80.4,14,F3,69,7/23/19,8/2/19,24,n,8/19/19,8/21/19,18,8/31/19,9/1/19,0,9/2/19,1,18,19,NA,NA,,,,,,,,,,,,,,,,
401-3,401,10,B,JAC,US,30.33,-81.8,14,F3,91,7/23/19,8/2/19,86,n,8/19/19,8/21/19,75,8/31/19,9/1/19,0,9/2/19,2,75,77,NA,NA,,,,,,,,,,,,,,,,
402-3,402,10,B,MAN,US,38.63,-77.4,14,F3,96,7/23/19,8/2/19,20,n,8/19/19,8/21/19,17,8/31/19,9/1/19,1,9/2/19,0,18,18,NA,NA,,,,,,,,,,,,,,,,
403-3,403,10,B,NEW,US,40.73,-74.1,14,F3,98,7/23/19,8/2/19,0,n,8/19/19,8/21/19,0,8/31/19,9/1/19,0,9/2/19,0,0,0,NA,NA,,,,,,,,,,,,,,,,
404-3,404,10,B,NIG,JP,37.91,139,14,F3,77,7/23/19,8/2/19,43,n,8/19/19,8/21/19,31,8/31/19,9/1/19,0,9/2/19,0,31,31,NA,NA,,,,,,,,,,,,,,,,
405-3,405,10,B,OKI,JP,26.2,127.8,14,F4,101,7/23/19,8/2/19,0,n,8/19/19,8/21/19,0,8/31/19,9/1/19,0,9/2/19,0,0,0,NA,NA,,,,,,,,,,,,,,,,
406-3,406,10,B,TAK,JP,35.35,136,14,F3,103,7/23/19,8/2/19,118,n,8/19/19,8/21/19,48,8/31/19,9/1/19,19,9/2/19,40,67,107,NA,NA,,,,,,,,,,,,,,,,
407-3,407,10,B,YAM,JP,34.18,131.5,14,F4,74,7/23/19,8/2/19,105,n,8/19/19,8/21/19,49,8/31/19,9/1/19,4,9/2/19,25,53,78,NA,NA,,,,,,,,,,,,,,,,
408-3,408,10,B,YAT,JP,32.65,130.6,14,F3,103,7/23/19,8/2/19,145,n,8/19/19,8/21/19,121,8/31/19,9/1/19,4,9/2/19,0,125,125,NA,NA,,,,,,,,,,,,,,,,
409-3,409,10,B,ZIO,US,33.75,-80,14,F3,96,7/23/19,8/2/19,103,n,8/19/19,8/21/19,35,8/31/19,9/1/19,8,9/2/19,21,43,64,NA,NA,,,,,,,,,,,,,,,,
410-3,410,11,B,FAY,US,35.03,-78.1,13.75,F3,96,7/24/19,8/2/19,164,n,8/20/19,8/22/19,116,8/31/19,9/1/19,2,9/2/19,0,118,118,NA,NA,,,,,,,,,,,,,,,,
411-3,411,11,B,FEM,US,27.58,-80.4,13.75,F3,69,7/24/19,8/2/19,87,n,8/20/19,8/22/19,47,8/31/19,9/1/19,5,9/2/19,2,52,54,NA,NA,,,,,,,,,,,,,,,,
412-3,412,11,B,JAC,US,30.33,-81.8,13.75,F3,92,7/24/19,8/2/19,167,n,8/20/19,8/22/19,95,8/31/19,9/1/19,40,9/2/19,0,135,135,NA,NA,,,,,,,,,,,,,,,,
413-3,413,11,B,MAN,US,38.63,-77.4,13.75,F3,95,7/24/19,8/2/19,72,n,8/20/19,8/22/19,32,8/31/19,9/1/19,2,9/2/19,21,34,55,NA,NA,,,,,,,,,,,,,,,,
414-3,414,11,B,NEW,US,40.73,-74.1,13.75,F3,98,7/24/19,8/2/19,260,n,8/20/19,8/22/19,119,8/31/19,9/1/19,1,9/2/19,100,120,220,NA,NA,,,,,,,,,,,,,,,,
415-3,415,11,B,NIG,JP,37.91,139,13.75,F3,77,7/24/19,8/2/19,156,n,8/20/19,8/22/19,50,8/31/19,9/1/19,0,9/2/19,78,50,128,NA,NA,,,,,,,,,,,,,,,,
416-3,416,11,B,OKI,JP,26.2,127.8,13.75,F4,102,7/24/19,8/2/19,302,n,8/20/19,8/22/19,225,8/31/19,9/1/19,2,9/2/19,2,227,229,NA,NA,,,,,,,,,,,,,,,,
417-3,417,11,B,TAK,JP,35.35,136,13.75,F3,104,7/24/19,8/2/19,213,n,8/20/19,8/22/19,121,8/31/19,9/1/19,7,9/2/19,57,128,185,NA,NA,,,,,,,,,,,,,,,,
418-3,418,11,B,YAM,JP,34.18,131.5,13.75,F4,73,7/24/19,8/2/19,260,n,8/20/19,8/22/19,155,8/31/19,9/1/19,6,9/2/19,50,161,211,NA,NA,,,,,,,,,,,,,,,,
419-3,419,11,B,YAT,JP,32.65,130.6,13.75,F3,102,7/24/19,8/2/19,90,n,8/20/19,8/22/19,73,8/31/19,9/1/19,0,9/2/19,0,73,73,NA,NA,,,,,,,,,,,,,,,,
420-3,420,11,B,ZIO,US,33.75,-80,13.75,F3,95,7/24/19,8/2/19,175,n,8/20/19,8/22/19,143,8/31/19,9/1/19,0,9/2/19,2,143,145,NA,NA,,,,,,,,,,,,,,,,
421-3,421,12,B,FAY,US,35.03,-78.1,8,F3,97,7/24/19,8/2/19,73,n,8/19/19,8/21/19,2,8/31/19,9/1/19,2,9/2/19,54,4,58,NA,NA,,,,,,,,,,,,,,,,
422-3,422,12,B,FEM,US,27.58,-80.4,8,F3,69,7/24/19,8/2/19,23,n,8/19/19,8/21/19,12,8/31/19,9/1/19,0,9/2/19,11,12,23,NA,NA,,,,,,,,,,,,,,,,
423-3,423,12,B,JAC,US,30.33,-81.8,8,F3,92,7/24/19,8/2/19,189,n,8/19/19,8/21/19,42,8/31/19,9/1/19,1,9/2/19,131,43,174,NA,NA,,,,,,,,,,,,,,,,
424-3,424,12,B,MAN,US,38.63,-77.4,8,F3,96,7/24/19,8/2/19,286,n,8/19/19,8/21/19,0,8/31/19,9/1/19,0,9/2/19,259,0,259,NA,NA,,,,,,,,,,,,,,,,
425-3,425,12,B,NEW,US,40.73,-74.1,8,F3,98,7/24/19,8/2/19,133,n,8/19/19,8/21/19,1,8/31/19,9/1/19,0,9/2/19,116,1,117,NA,NA,,,,,,,,,,,,,,,,
426-3,426,12,B,NIG,JP,37.91,139,8,F3,77,7/24/19,8/2/19,52,n,8/19/19,8/21/19,1,8/31/19,9/1/19,0,9/2/19,45,1,46,NA,NA,,,,,,,,,,,,,,,,
